,trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units
3115,10036192,North South Highway: Moose to Rockefeller Parkway,Grand Teton National Park,Jackson,WY,United States,"{'lat': 43.65573, 'lng': -110.71829}",5.5821,38.70817775015538,2047.0998936,1,point to point,2.0,5.0,14,"['ada', 'dogs-no', 'forest', 'lake', 'kids', 'paved', 'river', 'views', 'wildlife']","['bike-touring', 'birding', 'camping', 'fishing', 'nature-trips', 'paddle-sports', 'road-biking', 'scenic-driving', 'walking', 'canoeing']",i
3116,10003305,Mary Mountain-Nez Perce Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.56985, 'lng': -110.81633}",5.5147,20.00422622747048,1433.0699304,5,point to point,1.0,4.0,18,"['dogs-no', 'forest', 'lake', 'hot-springs', 'views', 'wildlife']","['backpacking', 'birding', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'fly-fishing']",i
3117,10011667,Mallard Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.45828, 'lng': -110.82592}",5.4605,7.301542573026725,892.0435296,3,out and back,1.0,3.5,22,"['dogs-no', 'forest', 'lake', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running']",i
3118,10268856,Blacktail Butte Trail,Grand Teton National Park,Moose,WY,United States,"{'lat': 43.62641, 'lng': -110.66468}",5.3819,7.301542573026725,1735.084668,5,out and back,2.0,4.5,18,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
3119,10030535,Tower-Roosevelt to Canyon Village Drive,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.91601, 'lng': -110.41562}",5.3558,17.60371908017402,3172.1547936,3,point to point,2.0,4.5,10,"['dogs-no', 'views', 'waterfall', 'wildlife']","['birding', 'nature-trips', 'scenic-driving']",i
3120,10031080,Black Canyon Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.94903, 'lng': -110.45043}",5.2974,12.90272591671846,2106.1027728000004,3,point to point,2.0,5.0,7,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'fly-fishing']",i
3121,10003432,Emma Matilda Lake Trail,Grand Teton National Park,Moran,WY,United States,"{'lat': 43.87812, 'lng': -110.5727}",5.2748,11.002324425108764,977.0476776,3,loop,2.0,4.0,16,"['dogs-no', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
3122,10293007,Solitary Geyser,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.45921, 'lng': -110.82631}",5.169,1.6003380981976383,164.00800320000002,3,loop,2.0,4.5,18,"['dogs-no', 'kids', 'hot-springs', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
3123,10018504,West Yellowstone to Jackson Scenic Drive,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.65882, 'lng': -111.09744}",5.0758,124.42628713486639,7788.3800544000005,1,point to point,2.0,4.5,16,"['lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['nature-trips', 'scenic-driving']",i
3124,10006242,Dunraven Pass to Mount Washburn,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.78482, 'lng': -110.45348}",5.0648,6.801436917339963,1394.0680272000002,5,out and back,3.0,4.5,321,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i
3125,10235797,Heart Lake and the Snake River Trails,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.31743, 'lng': -110.59815}",5.0248,24.005071472964577,1384.0675392,5,point to point,1.0,4.0,9,"['dogs-no', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'whitewater-kayaking', 'fly-fishing', 'canoeing']",i
3126,10010076,Grebe Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.71791, 'lng': -110.5497}",5.0165,6.501373523927905,157.0076616,1,out and back,,4.0,16,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'fly-fishing']",i
3127,10034914,Fishing Bridge to West Thumb Scenic Drive,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.56789, 'lng': -110.38482}",4.9369,20.304289620882535,1092.0532896000002,1,point to point,2.0,4.0,13,"['ada', 'beach', 'dogs-no', 'forest', 'lake', 'kids', 'hot-springs', 'paved', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'nature-trips', 'paddle-sports', 'road-biking', 'scenic-driving', 'walking', 'canoeing']",i
3128,10235709,Yellowstone River Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.94884, 'lng': -110.45101}",4.7794,17.10361342448726,1948.0950624000002,5,point to point,1.0,5.0,4,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i
3129,10042943,Lewis Lake Campground,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.28293, 'lng': -110.62774}",4.7629,1.1002324425108763,65.003172,1,loop,4.0,4.5,4,"['dogs-no', 'lake', 'kids', 'views']","['camping', 'hiking', 'walking']",i
3130,10041079,Lewis Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.32004, 'lng': -110.59952}",4.7123,8.201732753262895,357.0174216,3,out and back,2.0,5.0,4,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'paddle-sports', 'fly-fishing', 'canoeing']",i
3131,10000759,Wolf Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.71279, 'lng': -110.62718}",4.6973,6.901458048477315,748.0365024,1,out and back,,4.0,9,"['dogs-no', 'lake', 'wild-flowers', 'wildlife']",['hiking'],i
3132,10000049,Rendezvous Mountain Trail,Grand Teton National Park,Wilson,WY,United States,"{'lat': 43.59695, 'lng': -110.87107}",4.6573,6.901458048477315,1998.0975024000002,5,out and back,2.0,4.5,10,"['forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i
3133,10258649,Lookout Rock Trail,Grand Teton National Park,Moran,WY,United States,"{'lat': 43.87804, 'lng': -110.5724}",4.6443,4.400929770043505,374.0182512,3,loop,2.0,3.5,11,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking']",i
3134,10302330,Sentinel Meadows to Queen's Laundry,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.56764, 'lng': -110.83503}",4.5644,4.700993163455562,150.00732,3,loop,2.0,4.0,6,['views'],"['birding', 'nature-trips', 'trail-running', 'walking']",i
3135,10331260,Norris Campground to Norris Basin Loop,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.73719, 'lng': -110.6978}",4.5483,3.600760720944686,249.0121512,3,loop,3.0,4.5,12,"['dogs-no', 'lake', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'walking']",i
3136,10034913,Christian Pond Trail,Grand Teton National Park,Moose,WY,United States,"{'lat': 43.87811, 'lng': -110.57261}",4.5332,3.5007395898073335,203.0099064,3,loop,2.0,3.5,26,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
3137,10405033,Firehole Falls via Little Firehole Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.48502, 'lng': -110.85241}",4.5071,10.102134244872593,1437.0701256,3,out and back,1.0,4.5,6,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
3138,10259164,Wapiti Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.70793, 'lng': -110.50053}",4.5017,31.306614045991296,3106.1515728,5,out and back,1.0,5.0,4,"['dogs-no', 'forest', 'lake', 'hot-springs', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
3139,10259202,Electric Peak Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.9322, 'lng': -110.72797}",4.4565,18.303866998135486,4120.201056000001,7,out and back,1.0,5.0,9,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
3140,10038005,Pebble Creek Trail To Bliss Pass,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.91591, 'lng': -110.10925}",4.4034,25.905472964574273,5830.284504,5,out and back,1.0,5.0,6,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
3141,10259093,Heart Lake Loop Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.31735, 'lng': -110.59824}",4.3765,32.00676196395276,2427.1184376,3,loop,3.0,4.5,5,"['dogs-no', 'forest', 'lake', 'hot-springs', 'river', 'views', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'rock-climbing', 'snowshoeing', 'trail-running', 'fly-fishing']",i
3142,10111226,Bighorn Pass Trail from Indian Creek Campground,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.88254, 'lng': -110.73509}",4.3744,19.20405717837166,2007.0979416000002,3,point to point,2.0,5.0,5,"['dogs-no', 'forest', 'river', 'wildlife']","['backpacking', 'camping', 'hiking', 'snowshoeing', 'walking', 'cross-country-skiing']",i
3143,10471906,Hidden Falls via String Lake Trail,Grand Teton National Park,Moran,WY,United States,"{'lat': 43.78482, 'lng': -110.72815}",4.3297,4.60097203231821,472.0230336,1,out and back,3.0,4.5,6,"['dogs-no', 'lake', 'kids', 'river', 'views', 'waterfall', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",i
3144,10426291,"Artist's Point, Lily Pad Lake, and Clear Lake Loop",Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.71984, 'lng': -110.48023}",4.3197,3.300697327532629,324.01581120000003,1,loop,2.0,4.0,10,"['lake', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
3145,10258684,Yellowstone River Overlook Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.92215, 'lng': -110.40052}",4.2972,4.60097203231821,639.0311832,1,out and back,1.0,4.5,3,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
3146,10463643,Bradley and Taggart Lakes via Valley Trail and Lupine Meadows,Grand Teton National Park,Moose,WY,United States,"{'lat': 43.73472, 'lng': -110.74143}",4.2811,10.302176507147298,1620.079056,3,out and back,2.0,4.5,7,"['dogs-no', 'wild-flowers']","['backpacking', 'hiking', 'trail-running']",i
3147,10037998,Uncle Tom's Trail [CLOSED],Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.71522, 'lng': -110.49621}",4.2337,0.6001267868241144,383.0186904,1,out and back,4.0,4.0,132,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
3148,10111255,Boundary Creek to Buffalo Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.14896, 'lng': -111.0481}",4.2292,33.6071000621504,2145.1046760000004,3,out and back,2.0,5.0,3,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
3149,10016119,Mount Sheridan Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.31741, 'lng': -110.59824}",4.2025,22.404733374766938,4242.207009600001,7,out and back,1.0,4.5,5,"['dogs-no', 'lake', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i
3150,10341017,Cave Falls to Bechler Falls,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.14487, 'lng': -110.99756000000001}",4.1831,2.50052827843381,137.0066856,1,out and back,1.0,4.5,7,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'walking']",i
3151,10315068,Teton Canyon to Jenny Lake,Grand Teton National Park,Alta,WY,United States,"{'lat': 43.75596, 'lng': -110.91551}",4.0603,21.30450093225606,4317.2106696,5,point to point,2.0,4.5,11,"['dogs-no', 'forest', 'lake', 'views', 'waterfall', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
3152,10292089,Black Warrior Lake and Firehole Lake,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.54427, 'lng': -110.78514}",4.0583,0.40008452454940957,9.0004392,1,loop,2.0,4.0,5,"['dogs-no', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
3153,10492355,Hanging Canyon to Lake of the Crags,Grand Teton National Park,Moose,WY,United States,"{'lat': 43.78382, 'lng': -110.72882}",4.0562,7.901669359850839,3064.1495232,5,out and back,,5.0,8,"['lake', 'views']","['birding', 'hiking', 'nature-trips']",i
3154,10288969,Teton Canyon to Phelps Lake via Alaska Basin Trail,Grand Teton National Park,Alta,WY,United States,"{'lat': 43.75571, 'lng': -110.91539}",4.0204,20.104247358607832,4238.2068144,7,point to point,2.0,5.0,4,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running']",i
3155,10259174,Mary Mountain-Nez Pierce Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.68354, 'lng': -110.49365}",4.0077,19.504120571783716,1043.0508984,3,out and back,1.0,3.5,9,"['dogs-no', 'lake', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
3156,10026860,Bighorn Pass Trail from US 191,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.92807, 'lng': -111.04901}",3.9798,19.804183965195776,2099.1024312000004,3,point to point,2.0,4.5,4,"['dogs-no', 'forest', 'river', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'snowshoeing', 'cross-country-skiing', 'fly-fishing']",i
3157,10042942,Clagett Butte - Snow Pass Loop,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.97374, 'lng': -110.70439}",3.9603,4.700993163455562,1246.0608048000001,3,loop,,4.5,8,"['dogs-no', 'forest', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running']",i
3158,10009936,Pelican Valley Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.55984, 'lng': -110.31872}",3.8682,15.703317588564325,1420.069296,3,point to point,1.0,4.0,9,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i
3159,10013552,Webb Canyon Trail-Moose Basin Divide-Owl Creek Canyon,Grand Teton National Park,Moran,WY,United States,"{'lat': 44.08943, 'lng': -110.72416}",3.8577,31.20659291485395,4917.239949600001,5,loop,1.0,4.0,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'canoeing']",i
3160,10032780,Wyoming Centennial Scenic Byway (North): Moran Junction to Dubois,Grand Teton National Park,Moose,WY,United States,"{'lat': 43.84152, 'lng': -110.50777}",3.8337,55.511727781230576,4035.196908,3,point to point,2.0,5.0,3,['views'],"['nature-trips', 'scenic-driving']",i
3161,10029736,Teton Valley Trail,Grand Teton National Park,Teton Village,WY,United States,"{'lat': 43.73452, 'lng': -110.74156}",3.8243,15.503275326289621,2444.1192672,3,point to point,2.0,3.5,13,"['dogs-no', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i
3162,10301042,Aspen Ridge Trail,Grand Teton National Park,Moose,WY,United States,"{'lat': 43.62651, 'lng': -110.77385}",3.8134,5.701204474829086,780.0380640000001,3,loop,2.0,4.5,4,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
3163,10259198,Crevice Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.95544, 'lng': -110.59361}",3.7866,9.101922933499068,1574.0768112,3,out and back,2.0,4.5,11,"['dogs-no', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
3164,10351377,Granite Canyon to the Tram,Grand Teton National Park,Teton Village,WY,United States,"{'lat': 43.58867, 'lng': -110.82754}",3.7436,13.202789310130516,4799.2341912,5,point to point,2.0,4.5,7,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'trail-running']",i
3165,10035688,Beula Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.12557, 'lng': -110.78638}",3.6914,5.301119950279677,666.0325008000001,3,out and back,2.0,4.0,3,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'paddle-sports', 'walking', 'whitewater-kayaking', 'fly-fishing', 'canoeing']",i
3166,10012767,Thunderer Cutoff Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.92177, 'lng': -110.09519}",3.5365,9.802070851460535,3172.1547936,5,out and back,1.0,4.5,7,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i
3167,10259193,Chain of Lakes,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.71689, 'lng': -110.63401}",3.5339,10.702261031696706,688.0335744,3,point to point,1.0,4.0,5,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'fly-fishing']",i
3168,10004293,Fawn Pass Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.95067, 'lng': -111.05895}",3.4885,20.304289620882535,2506.1222928,5,point to point,2.0,4.5,7,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'skiing']",i
3169,10010511,Gneiss Creek Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.79619, 'lng': -111.10323}",3.473,13.902937228091982,692.0337696,3,point to point,1.0,3.5,16,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'fly-fishing']",i
3170,10259197,Rescue Creek Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.95541, 'lng': -110.59359}",3.4277,16.00338098197638,2178.1062864000005,3,out and back,1.0,4.0,10,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
3171,10258761,Howard Eaton Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.56686, 'lng': -110.37337}",3.3495,13.40283157240522,1069.0521672000002,3,point to point,2.0,3.5,3,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'walking']",i
3172,10259175,Wrangler Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.70766, 'lng': -110.50035}",3.3391,8.00169049098819,515.0251320000001,3,out and back,1.0,4.0,5,"['dogs-no', 'forest', 'lake', 'hot-springs', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
3173,10485199,South Fork Cascade Canyon to Hurricane Pass,Grand Teton National Park,Moran,WY,United States,"{'lat': 43.76719, 'lng': -110.74422}",3.3309,18.103824735860783,3523.1719224000003,7,out and back,2.0,5.0,4,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i
3174,10332867,"Teton Canyon to Phelps Lake via Alaska Basin, Teton Crest, and Death Canyon Trails",Grand Teton National Park,Alta,WY,United States,"{'lat': 43.75569, 'lng': -110.91538}",3.3151,23.204902423865757,3671.1791448000004,5,point to point,2.0,4.5,6,"['forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i
3175,10235715,Snake River South Boundary Loop,Yellowstone National Park,Moran,WY,United States,"{'lat': 44.13698, 'lng': -110.66593}",3.1959,27.505811062771908,1902.0928176,3,loop,2.0,3.0,1,"['dogs-no', 'forest', 'lake', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'paddle-sports', 'snowshoeing', 'trail-running', 'whitewater-kayaking', 'canoeing']",i
3176,10467172,"Jade,  Upper Brooks, Rainbow Lakes Loop",Grand Teton National Park,Dubois,WY,United States,"{'lat': 43.75188, 'lng': -110.00698}",3.1841,8.901880671224363,898.0438224000001,3,loop,,5.0,7,"['forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
3177,10023962,Gros Ventre Slide: Bridger-Teton National Forest,Grand Teton National Park,Jackson,WY,United States,"{'lat': 43.5743, 'lng': -110.73319}",3.1817,12.702683654443753,912.0445056,1,point to point,2.0,3.5,3,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'nature-trips', 'scenic-driving']",i
3178,10494956,Howard Eaton/Lone Star Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.45363, 'lng': -110.82961}",3.1659,5.601183343691734,551.0268887999999,3,point to point,2.0,4.5,10,"['dogs-no', 'hot-springs', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i
3179,10426293,Grebe Lake via Cascade Creek Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.7352, 'lng': -110.50336}",3.1565,9.802070851460535,636.0310368,3,out and back,2.0,5.0,7,"['lake', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
3180,10041085,Agate Creek Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.91681, 'lng': -110.40057}",3.1326,14.503064014916097,3008.1467904,5,out and back,2.0,4.5,5,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
3181,10004827,Pelican Creek Loop Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.56014, 'lng': -110.31741}",3.1314,31.40663517712865,1971.0961848000002,3,loop,2.0,4.0,4,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'paddle-sports', 'walking', 'whitewater-kayaking', 'canoeing']",i
3182,10498105,Buck Mountain Summit,Grand Teton National Park,Moose,WY,United States,"{'lat': 43.65579, 'lng': -110.78021}",3.0873,9.20194406463642,5134.2505392,7,out and back,,4.0,7,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i
3183,10041994,Grizzly Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.79896, 'lng': -110.74525}",3.0819,7.901669359850839,1128.0550464,3,out and back,2.0,2.5,3,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'fishing', 'hiking', 'paddle-sports', 'walking', 'canoeing']",i
3184,10539983,Granite Canyon and Teton Crest Trail Loop,Grand Teton National Park,Moose,WY,United States,"{'lat': 43.65698, 'lng': -110.78044}",3.0559,56.3118968303294,11092.541289600002,7,loop,2.0,4.5,8,"['dogs-no', 'forest', 'lake', 'wild-flowers', 'wildlife']","['backpacking', 'hiking']",i
3185,10259158,Divide Mountain Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.43476, 'lng': -110.73487}",3.0337,3.4007184586699815,702.0342576,3,out and back,1.0,3.0,6,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
3186,10031076,Antelope Spring Loop Trail,Grand Teton National Park,Kelly,WY,United States,"{'lat': 43.69978, 'lng': -110.61533}",3.0057,6.801436917339963,1387.0676856000002,3,loop,2.0,5.0,1,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'mountain-biking', 'nature-trips', 'walking']",i
3187,10039555,East Entrance to Fishing Bridge Drive,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.48903, 'lng': -110.00476}",2.9769,25.0052827843381,3083.1504504,3,point to point,2.0,4.0,5,"['lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'nature-trips', 'scenic-driving', 'walking']",i
3188,10479176,Death Canyon Trail,Grand Teton National Park,Moose,WY,United States,"{'lat': 43.65579, 'lng': -110.7811}",2.9442,18.703951522684896,3792.1850496,5,out and back,2.0,4.5,6,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
3189,10006439,Summit Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.4849, 'lng': -110.85205}",2.8256,34.20722684897452,2522.1230736,5,out and back,2.0,4.0,2,"['dogs-no', 'lake', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'canoeing']",i
3190,10020579,Tower Creek Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.8896, 'lng': -110.39146}",2.8222,6.901458048477315,600.02928,3,out and back,1.0,3.5,3,"['dogs-no', 'forest', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",i
3191,10235734,Eleanor Lake Trail,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.4704, 'lng': -110.1427}",2.8179,0.40008452454940957,9.0004392,1,loop,2.0,5.0,2,"['dogs-no', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'mountain-biking', 'nature-trips', 'paddle-sports', 'walking', 'whitewater-kayaking', 'canoeing']",i
3192,10405729,Yellowstone Lake to Old Faithful via Southern Boundary,Yellowstone National Park,Yellowstone National Park,WY,United States,"{'lat': 44.50569, 'lng': -110.27556}",2.7105,145.4307246737104,11076.5405088,5,point to point,2.0,3.5,6,"['dogs-no', 'forest', 'lake', 'hot-springs', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'horseback-riding']",i
